Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","209","Eswatini","5312","Area harvested","211","Pulses nes","2019","2019","ha","1278","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","27","Rice, paddy","2019","2019","ha","297","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","149","Roots and tubers nes","2019","2019","ha","9454","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","328","Seed cotton","2019","2019","ha","1425","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","83","Sorghum","2019","2019","ha","1443","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","156","Sugar cane","2019","2019","ha","58762","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","122","Sweet potatoes","2019","2019","ha","1285","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2019","2019","ha","185","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","826","Tobacco, unmanufactured","2019","2019","ha","434","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","388","Tomatoes","2019","2019","ha","506","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","463","Vegetables, fresh nes","2019","2019","ha","1225","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","15","Wheat","2019","2019","ha","458","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","711","Anise, badian, fennel, coriander","2019","2019","ha","7170","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","572","Avocados","2019","2019","ha","20908","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","486","Bananas","2019","2019","ha","67387","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","44","Barley","2019","2019","ha","950742","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","782","Bastfibres, other","2019","2019","ha","2414","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","176","Beans, dry","2019","2019","ha","281083","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","414","Beans, green","2019","2019","ha","1942","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","181","Broad beans, horse beans, dry","2019","2019","ha","466698","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","358","Cabbages and other brassicas","2019","2019","ha","42499","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","426","Carrots and turnips","2019","2019","ha","4074","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","265","Castor oil seed","2019","2019","ha","6587","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","108","Cereals nes","2019","2019","ha","3101177","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","191","Chick peas","2019","2019","ha","208838","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","689","Chillies and peppers, dry","2019","2019","ha","174464","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","401","Chillies and peppers, green","2019","2019","ha","11409","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","656","Coffee, green","2019","2019","ha","758523","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","195","Cow peas, dry","2019","2019","ha","220037","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","397","Cucumbers and gherkins","2019","2019","ha","81","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","821","Fibre crops nes","2019","2019","ha","341465","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","512","Fruit, citrus nes","2019","2019","ha","274","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","619","Fruit, fresh nes","2019","2019","ha","20731","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","603","Fruit, tropical fresh nes","2019","2019","ha","7303","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","406","Garlic","2019","2019","ha","18344","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","720","Ginger","2019","2019","ha","4160","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","560","Grapes","2019","2019","ha","4265","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","242","Groundnuts, with shell","2019","2019","ha","87925","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","677","Hops","2019","2019","ha","33702","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","407","Leeks, other alliaceous vegetables","2019","2019","ha","597","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","497","Lemons and limes","2019","2019","ha","1480","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","201","Lentils","2019","2019","ha","87444","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","372","Lettuce and chicory","2019","2019","ha","323","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","333","Linseed","2019","2019","ha","69150","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","56","Maize","2019","2019","ha","2274306","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","571","Mangoes, mangosteens, guavas","2019","2019","ha","18714","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","671","Maté","2019","2019","ha","","M","Data not available"
"QC","Crops","238","Ethiopia","5312","Area harvested","299","Melonseed","2019","2019","ha","","M","Data not available"
"QC","Crops","238","Ethiopia","5312","Area harvested","79","Millet","2019","2019","ha","455580","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","292","Mustard seed","2019","2019","ha","4306","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","702","Nutmeg, mace and cardamoms","2019","2019","ha","420","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","234","Nuts nes","2019","2019","ha","52515","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","75","Oats","2019","2019","ha","21282","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","339","Oilseeds nes","2019","2019","ha","257991","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","403","Onions, dry","2019","2019","ha","36373","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","402","Onions, shallots, green","2019","2019","ha","3285","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","490","Oranges","2019","2019","ha","3617","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","600","Papayas","2019","2019","ha","3697","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","534","Peaches and nectarines","2019","2019","ha","34","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","187","Peas, dry","2019","2019","ha","223657","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","417","Peas, green","2019","2019","ha","587","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","687","Pepper (piper spp.)","2019","2019","ha","169195","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","574","Pineapples","2019","2019","ha","482","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","116","Potatoes","2019","2019","ha","70362","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","211","Pulses nes","2019","2019","ha","95968","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","270","Rapeseed","2019","2019","ha","23046","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","27","Rice, paddy","2019","2019","ha","57576","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","149","Roots and tubers nes","2019","2019","ha","61058","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","280","Safflower seed","2019","2019","ha","7561","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","328","Seed cotton","2019","2019","ha","150000","*","Unofficial figure"
"QC","Crops","238","Ethiopia","5312","Area harvested","289","Sesame seed","2019","2019","ha","375120","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","789","Sisal","2019","2019","ha","1047","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","83","Sorghum","2019","2019","ha","1828182","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","236","Soybeans","2019","2019","ha","54543","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","723","Spices nes","2019","2019","ha","314108","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","156","Sugar cane","2019","2019","ha","32069","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","267","Sunflower seed","2019","2019","ha","5671","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","122","Sweet potatoes","2019","2019","ha","52406","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2019","2019","ha","4097","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","667","Tea","2019","2019","ha","11701","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","826","Tobacco, unmanufactured","2019","2019","ha","2868","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","388","Tomatoes","2019","2019","ha","6012","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","463","Vegetables, fresh nes","2019","2019","ha","21","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","420","Vegetables, leguminous nes","2019","2019","ha","1673","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","205","Vetches","2019","2019","ha","145537","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","15","Wheat","2019","2019","ha","1789372","","Official data"
"QC","Crops","238","Ethiopia","5312","Area harvested","137","Yams","2019","2019","ha","5323","","Official data"
"QC","Crops","64","Faroe Islands","5312","Area harvested","116","Potatoes","2019","2019","ha","80","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","486","Bananas","2019","2019","ha","509","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","358","Cabbages and other brassicas","2019","2019","ha","311","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","125","Cassava","2019","2019","ha","3041","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","401","Chillies and peppers, green","2019","2019","ha","20","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","661","Cocoa, beans","2019","2019","ha","9","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","249","Coconuts","2019","2019","ha","3970","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","656","Coffee, green","2019","2019","ha","14","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","397","Cucumbers and gherkins","2019","2019","ha","90","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","399","Eggplants (aubergines)","2019","2019","ha","115","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","619","Fruit, fresh nes","2019","2019","ha","2894","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","603","Fruit, tropical fresh nes","2019","2019","ha","50","F","FAO estimate"
"QC","Crops","66","Fiji","5312","Area harvested","720","Ginger","2019","2019","ha","313","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","242","Groundnuts, with shell","2019","2019","ha","437","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","56","Maize","2019","2019","ha","467","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","571","Mangoes, mangosteens, guavas","2019","2019","ha","46","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2019","2019","ha","14","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","430","Okra","2019","2019","ha","309","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","403","Onions, dry","2019","2019","ha","","M","Data not available"
"QC","Crops","66","Fiji","5312","Area harvested","490","Oranges","2019","2019","ha","66","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","600","Papayas","2019","2019","ha","444","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","687","Pepper (piper spp.)","2019","2019","ha","1186","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","574","Pineapples","2019","2019","ha","705","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","489","Plantains and others","2019","2019","ha","155","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","116","Potatoes","2019","2019","ha","3","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","211","Pulses nes","2019","2019","ha","749","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","394","Pumpkins, squash and gourds","2019","2019","ha","339","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","27","Rice, paddy","2019","2019","ha","1916","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","149","Roots and tubers nes","2019","2019","ha","1302","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","83","Sorghum","2019","2019","ha","7","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","156","Sugar cane","2019","2019","ha","35120","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","122","Sweet potatoes","2019","2019","ha","901","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","136","Taro (cocoyam)","2019","2019","ha","2575","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","826","Tobacco, unmanufactured","2019","2019","ha","763","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","388","Tomatoes","2019","2019","ha","41","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","692","Vanilla","2019","2019","ha","","M","Data not available"
"QC","Crops","66","Fiji","5312","Area harvested","463","Vegetables, fresh nes","2019","2019","ha","2489","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","567","Watermelons","2019","2019","ha","274","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","137","Yams","2019","2019","ha","180","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","221","Almonds, with shell","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","515","Apples","2019","2019","ha","650","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","526","Apricots","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","366","Artichokes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","367","Asparagus","2019","2019","ha","30","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","572","Avocados","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","486","Bananas","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","44","Barley","2019","2019","ha","397900","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","414","Beans, green","2019","2019","ha","40","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","558","Berries nes","2019","2019","ha","250","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","552","Blueberries","2019","2019","ha","80","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","181","Broad beans, horse beans, dry","2019","2019","ha","15200","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","358","Cabbages and other brassicas","2019","2019","ha","770","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","426","Carrots and turnips","2019","2019","ha","1840","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","393","Cauliflowers and broccoli","2019","2019","ha","540","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","108","Cereals nes","2019","2019","ha","1500","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","531","Cherries","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","530","Cherries, sour","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","220","Chestnut","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","401","Chillies and peppers, green","2019","2019","ha","10","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","397","Cucumbers and gherkins","2019","2019","ha","250","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","550","Currants","2019","2019","ha","1330","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","399","Eggplants (aubergines)","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","569","Figs","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","773","Flax fibre and tow","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","512","Fruit, citrus nes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","542","Fruit, pome nes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","541","Fruit, stone nes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","603","Fruit, tropical fresh nes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","406","Garlic","2019","2019","ha","40","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","103","Grain, mixed","2019","2019","ha","15600","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","507","Grapefruit (inc. pomelos)","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","560","Grapes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","225","Hazelnuts, with shell","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","592","Kiwi fruit","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","407","Leeks, other alliaceous vegetables","2019","2019","ha","30","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","497","Lemons and limes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","372","Lettuce and chicory","2019","2019","ha","550","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","333","Linseed","2019","2019","ha","500","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","449","Mushrooms and truffles","2019","2019","ha","10","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","234","Nuts nes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","75","Oats","2019","2019","ha","297500","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","260","Olives","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","403","Onions, dry","2019","2019","ha","1240","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","490","Oranges","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","534","Peaches and nectarines","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","521","Pears","2019","2019","ha","40","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","187","Peas, dry","2019","2019","ha","11900","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","417","Peas, green","2019","2019","ha","4950","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","536","Plums and sloes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","116","Potatoes","2019","2019","ha","21400","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","394","Pumpkins, squash and gourds","2019","2019","ha","100","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","270","Rapeseed","2019","2019","ha","31500","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","547","Raspberries","2019","2019","ha","340","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","27","Rice, paddy","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","71","Rye","2019","2019","ha","37900","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","83","Sorghum","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","373","Spinach","2019","2019","ha","40","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","544","Strawberries","2019","2019","ha","4400","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","157","Sugar beet","2019","2019","ha","10500","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","826","Tobacco, unmanufactured","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","388","Tomatoes","2019","2019","ha","90","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","463","Vegetables, fresh nes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","420","Vegetables, leguminous nes","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","222","Walnuts, with shell","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","567","Watermelons","2019","2019","ha","0","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","15","Wheat","2019","2019","ha","197600","","Official data"
"QC","Crops","68","France","5312","Area harvested","221","Almonds, with shell","2019","2019","ha","1180","","Official data"
"QC","Crops","68","France","5312","Area harvested","515","Apples","2019","2019","ha","50370","","Official data"
"QC","Crops","68","France","5312","Area harvested","526","Apricots","2019","2019","ha","12280","","Official data"
"QC","Crops","68","France","5312","Area harvested","366","Artichokes","2019","2019","ha","5460","","Official data"
"QC","Crops","68","France","5312","Area harvested","367","Asparagus","2019","2019","ha","4850","","Official data"
"QC","Crops","68","France","5312","Area harvested","572","Avocados","2019","2019","ha","240","","Official data"
"QC","Crops","68","France","5312","Area harvested","486","Bananas","2019","2019","ha","7780","","Official data"
"QC","Crops","68","France","5312","Area harvested","44","Barley","2019","2019","ha","1944190","","Official data"
"QC","Crops","68","France","5312","Area harvested","414","Beans, green","2019","2019","ha","27820","","Official data"
"QC","Crops","68","France","5312","Area harvested","181","Broad beans, horse beans, dry","2019","2019","ha","63110","","Official data"
"QC","Crops","68","France","5312","Area harvested","358","Cabbages and other brassicas","2019","2019","ha","6700","","Official data"
"QC","Crops","68","France","5312","Area harvested","426","Carrots and turnips","2019","2019","ha","12550","","Official data"
"QC","Crops","68","France","5312","Area harvested","393","Cauliflowers and broccoli","2019","2019","ha","17770","","Official data"
"QC","Crops","68","France","5312","Area harvested","108","Cereals nes","2019","2019","ha","64470","","Official data"
"QC","Crops","68","France","5312","Area harvested","531","Cherries","2019","2019","ha","7260","","Official data"
"QC","Crops","68","France","5312","Area harvested","530","Cherries, sour","2019","2019","ha","770","","Official data"
"QC","Crops","68","France","5312","Area harvested","220","Chestnut","2019","2019","ha","8570","","Official data"
"QC","Crops","68","France","5312","Area harvested","401","Chillies and peppers, green","2019","2019","ha","940","","Official data"
"QC","Crops","68","France","5312","Area harvested","397","Cucumbers and gherkins","2019","2019","ha","1620","","Official data"
"QC","Crops","68","France","5312","Area harvested","550","Currants","2019","2019","ha","2720","","Official data"
"QC","Crops","68","France","5312","Area harvested","399","Eggplants (aubergines)","2019","2019","ha","710","","Official data"
"QC","Crops","68","France","5312","Area harvested","569","Figs","2019","2019","ha","440","","Official data"
"QC","Crops","68","France","5312","Area harvested","773","Flax fibre and tow","2019","2019","ha","121670","","Official data"
"QC","Crops","68","France","5312","Area harvested","541","Fruit, stone nes","2019","2019","ha","2200","","Official data"
"QC","Crops","68","France","5312","Area harvested","603","Fruit, tropical fresh nes","2019","2019","ha","6210","","Official data"
"QC","Crops","68","France","5312","Area harvested","406","Garlic","2019","2019","ha","3740","","Official data"
"QC","Crops","68","France","5312","Area harvested","103","Grain, mixed","2019","2019","ha","115420","","Official data"
"QC","Crops","68","France","5312","Area harvested","507","Grapefruit (inc. pomelos)","2019","2019","ha","390","","Official data"
"QC","Crops","68","France","5312","Area harvested","560","Grapes","2019","2019","ha","755470","","Official data"
"QC","Crops","68","France","5312","Area harvested","225","Hazelnuts, with shell","2019","2019","ha","5190","","Official data"
"QC","Crops","68","France","5312","Area harvested","777","Hemp tow waste","2019","2019","ha","14550","","Official data"
"QC","Crops","68","France","5312","Area harvested","677","Hops","2019","2019","ha","500","","Official data"
"QC","Crops","68","France","5312","Area harvested","592","Kiwi fruit","2019","2019","ha","3810","","Official data"
"QC","Crops","68","France","5312","Area harvested","407","Leeks, other alliaceous vegetables","2019","2019","ha","5100","","Official data"
"QC","Crops","68","France","5312","Area harvested","497","Lemons and limes","2019","2019","ha","1070","","Official data"
"QC","Crops","68","France","5312","Area harvested","372","Lettuce and chicory","2019","2019","ha","18350","","Official data"
"QC","Crops","68","France","5312","Area harvested","333","Linseed","2019","2019","ha","21840","","Official data"
"QC","Crops","68","France","5312","Area harvested","210","Lupins","2019","2019","ha","2910","","Official data"
"QC","Crops","68","France","5312","Area harvested","56","Maize","2019","2019","ha","1506100","","Official data"
"QC","Crops","68","France","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2019","2019","ha","13120","","Official data"
"QC","Crops","68","France","5312","Area harvested","449","Mushrooms and truffles","2019","2019","ha","4860","","Official data"
"QC","Crops","68","France","5312","Area harvested","234","Nuts nes","2019","2019","ha","0","","Official data"
"QC","Crops","68","France","5312","Area harvested","75","Oats","2019","2019","ha","87470","","Official data"
"QC","Crops","68","France","5312","Area harvested","339","Oilseeds nes","2019","2019","ha","10240","","Official data"
"QC","Crops","68","France","5312","Area harvested","260","Olives","2019","2019","ha","17720","","Official data"
"QC","Crops","68","France","5312","Area harvested","403","Onions, dry","2019","2019","ha","17020","","Official data"
"QC","Crops","68","France","5312","Area harvested","490","Oranges","2019","2019","ha","1050","","Official data"
"QC","Crops","68","France","5312","Area harvested","534","Peaches and nectarines","2019","2019","ha","9040","","Official data"
"QC","Crops","68","France","5312","Area harvested","521","Pears","2019","2019","ha","5250","","Official data"
"QC","Crops","68","France","5312","Area harvested","187","Peas, dry","2019","2019","ha","175570","","Official data"
"QC","Crops","68","France","5312","Area harvested","417","Peas, green","2019","2019","ha","42750","","Official data"
"QC","Crops","68","France","5312","Area harvested","536","Plums and sloes","2019","2019","ha","14830","","Official data"
"QC","Crops","68","France","5312","Area harvested","116","Potatoes","2019","2019","ha","207160","","Official data"
"QC","Crops","68","France","5312","Area harvested","211","Pulses nes","2019","2019","ha","71220","","Official data"
"QC","Crops","68","France","5312","Area harvested","394","Pumpkins, squash and gourds","2019","2019","ha","7910","","Official data"
"QC","Crops","68","France","5312","Area harvested","270","Rapeseed","2019","2019","ha","1107040","","Official data"
"QC","Crops","68","France","5312","Area harvested","547","Raspberries","2019","2019","ha","680","","Official data"
"QC","Crops","68","France","5312","Area harvested","27","Rice, paddy","2019","2019","ha","15100","","Official data"
"QC","Crops","68","France","5312","Area harvested","71","Rye","2019","2019","ha","28730","","Official data"
"QC","Crops","68","France","5312","Area harvested","83","Sorghum","2019","2019","ha","83090","","Official data"
"QC","Crops","68","France","5312","Area harvested","236","Soybeans","2019","2019","ha","163800","","Official data"
"QC","Crops","68","France","5312","Area harvested","373","Spinach","2019","2019","ha","5890","","Official data"
"QC","Crops","68","France","5312","Area harvested","544","Strawberries","2019","2019","ha","3350","","Official data"
"QC","Crops","68","France","5312","Area harvested","157","Sugar beet","2019","2019","ha","446600","","Official data"
